country,street_name,gender,occupation_category
IT,Largo San Giorgio,male,military; other; other
IT,Largo San Giovanni da Capestrano,male,politics and government; politics and government
IT,Largo San Giuseppe Artigiano,male,other; other; other
IT,Largo San Godenzo,male,other
IT,Largo San Leonardo Murialdo,male,religion
IT,Largo San Patrizio,male,"religion; religion; other; religion; culture, science, arts"
IT,Largo San Pio Quinto,male,religion; religion
IT,Largo San Pio V,male,religion; religion
IT,Largo San rocco,male,other
IT,Largo San Vincenzo De' Paoli,male,religion; religion
IT,Largo Sant'Eufrasia Pelletier,female,religion; religion
IT,Largo Santa Barbara,female,other; other
IT,Largo Santa Maria Stella dell'Evangelizzazione,female,other
IT,Largo Santi Martiri dell'Uganda,male,other
IT,Largo Sebastiano Craveri,male,"culture, science, arts"
IT,Largo Serafino Cevasco,male,other
IT,Largo Sergio De Gregorio,male,other
IT,Largo Sergio Leone,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; other"
IT,Largo Sergio Pugliese,male,"culture, science, arts; culture, science, arts; culture, science, arts"
IT,Largo Settimio Passamonti,male,military
IT,Largo Simon Wiesenthal,male,"other; culture, science, arts; culture, science, arts; politics and government"
IT,Largo Sorelle Giussani,female,"culture, science, arts; culture, science, arts"
IT,Largo Sorelle Giussani,female,"culture, science, arts; culture, science, arts"
IT,Largo Sorelle Gramatica,female,"culture, science, arts"
IT,Largo Sorelle Gramatica,female,"culture, science, arts; culture, science, arts"
IT,Largo Sorelle Gramatica,female,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Largo Spartaco,male,military; military
IT,Largo Stanislao Fadda,male,other
IT,Largo Stefano Gaj Tachè,male,other
IT,Largo Strindberg,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Largo Tea Bersasi Bonelli,female,"culture, science, arts"
IT,Largo Temistocle Solera,male,"culture, science, arts; culture, science, arts; culture, science, arts"
IT,Largo Tenente Bellini,male,other
IT,Largo Theodor Herzl,male,"culture, science, arts; other; culture, science, arts"
IT,Largo Tommaso Perassi,male,other
IT,Largo Trasibulo di Stiria,male,politics and government; military
IT,Largo Ubaldo Pizzichelli,male,other
IT,Largo Uberto De Morpurgo,male,other
IT,Largo Umberto Secondo,male,military; politics and government; politics and government; politics and government
IT,Largo Victor Hugo Girolami,male,military
IT,Largo Villy De Luca,male,"culture, science, arts"
IT,Largo Vincenzo Ambrosio,male,other
IT,Largo Virgilio Brocchi,male,"culture, science, arts"
IT,Largo Virgilio Testa,male,other
IT,Largo Virginio Prinzivalli,male,other
IT,Largo Vittorio Gassman,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Largo Vittorio Vettori,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Largo Walter Molino,male,"culture, science, arts; other"
IT,Largo Willy de Luca,male,"culture, science, arts"
IT,Largo Zola,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Lungomare Amerigo Vespucci,male,"culture, science, arts; other; culture, science, arts; culture, science, arts"
IT,Lungomare Duca degli Abruzzi,male,"culture, science, arts; military; other; culture, science, arts"
IT,Lungomare Duca Degli Abruzzi,male,"culture, science, arts; military; other; culture, science, arts"
IT,Lungomare Lutazio Catulo,male,other
IT,Lungomare Paolo Toscanelli,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; other; culture, science, arts; culture, science, arts"
IT,Lungomare Ugo Tognazzi,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Lungotevere Arnaldo da Brescia,male,religion
IT,Lungotevere Dante,male,"culture, science, arts; culture, science, arts; culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Lungotevere di San Paolo,male,"culture, science, arts; religion; religion; religion; religion; culture, science, arts; other"
IT,Lungotevere Federico Fellini,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Lungotevere Grande Ammiraglio Thaon di Revel,male,other
IT,Lungotevere Guglielmo Oberdan,male,politics and government; other
IT,Lungotevere Maresciallo Cadorna,male,politics and government; military
IT,Lungotevere Maresciallo Diaz,male,military; politics and government
IT,Lungotevere Michelangelo,male,"culture, science, arts; other; culture, science, arts; culture, science, arts; culture, science, arts; other; other; culture, science, arts"
IT,Lungotevere Michelangelo 7,male,"culture, science, arts; other; culture, science, arts; culture, science, arts; culture, science, arts; other; other; culture, science, arts"
IT,Lungotevere Raffaello Sanzio,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; other; culture, science, arts"
IT,Lungotevere Salvo D'Acquisto,male,military
IT,Lungotevere Thaon di Revel,male,other
IT,Lungotevere Vittorio Gassman,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Parco Leonardo Sinisgalli,male,"culture, science, arts; culture, science, arts; culture, science, arts; other"
IT,Passaggio Antonio Cesari,male,"culture, science, arts; culture, science, arts; culture, science, arts; religion"
IT,Passeggiata Elia Millosevich,male,"culture, science, arts"
IT,Passeggiata Giuseppina Aliverti,male,"culture, science, arts"
IT,Passeggiata Massimo Cimino,male,"culture, science, arts; culture, science, arts; culture, science, arts"
IT,Passetto di San Giovanni Decollato,male,religion
IT,Percorso Ciclopedonale Adele Bei,female,politics and government; other; politics and government; politics and government
IT,Percorso Ciclopedonale Adele Maria Jemolo,female,politics and government
IT,Percorso Ciclopedonale Angelina Merlin,female,politics and government
IT,Percorso Ciclopedonale Bianca Bianchi,female,"culture, science, arts; politics and government; culture, science, arts; culture, science, arts"
IT,Percorso Ciclopedonale Egle Gualdi,female,other
IT,Percorso Ciclopedonale Elettra Pollastrini,female,politics and government
IT,Percorso Ciclopedonale Laura Bianchini,female,"politics and government; culture, science, arts; culture, science, arts; politics and government"
IT,Percorso Ciclopedonale Laura Lombardo Radice,female,"politics and government; culture, science, arts; politics and government"
IT,Percorso Ciclopedonale Maria Maddalena Rossi,female,"politics and government; culture, science, arts"
IT,Percorso Ciclopedonale Maria Teresa Regard,female,"culture, science, arts; politics and government"
IT,Percorso Ciclopedonale Marisa Musu,female,"culture, science, arts; politics and government; politics and government"
IT,Percorso Ciclopedonale Rita Montagnana,female,politics and government
IT,Percorso Ciclopedonale Teresa Noce,female,"politics and government; culture, science, arts; politics and government; politics and government"
IT,Piazza Adele Zoagli Mameli,female,other
IT,Piazza Adriano,male,"politics and government; politics and government; military; culture, science, arts"
IT,Piazza Alberto Alessio,male,"culture, science, arts; culture, science, arts"
IT,Piazza Alberto Marchesi,male,politics and government
IT,Piazza Aldo Bozzi,male,politics and government
IT,Piazza Alfonso Capecelatro,male,"culture, science, arts; religion; culture, science, arts"
IT,Piazza Alfonso Neuschuler,male,other
IT,Piazza Alighiero Boetti,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Amerigo Capponi,male,other
IT,Piazza Amilcare Zamorani,male,other
IT,Piazza Ammiano Marcellino,male,"culture, science, arts; culture, science, arts; military; culture, science, arts"
IT,Piazza Anco Marzio,male,politics and government
IT,Piazza Andrea Ampere,male,other
IT,Piazza Andrea Pazienza,male,"culture, science, arts; culture, science, arts"
IT,Piazza Antifane,male,"culture, science, arts; culture, science, arts"
IT,Piazza Antonino Cascino,male,military
IT,Piazza Antonio Baldini,male,religion
IT,Piazza Antonio Basso,male,"culture, science, arts"
IT,Piazza Antonio Fradeletto,male,"politics and government; culture, science, arts; culture, science, arts"
IT,Piazza Antonio Mancini,male,"culture, science, arts"
IT,Piazza Antonio Meucci,male,"culture, science, arts; other; culture, science, arts"
IT,Piazza Antonio Salviati,male,"other; other; culture, science, arts; politics and government; culture, science, arts"
IT,Piazza Apollodoro,male,"culture, science, arts"
IT,Piazza Aristide Giannelli,male,"other; culture, science, arts"
IT,Piazza Aruleno Celio Sabino,male,other
IT,Piazza Attilio Friggeri,male,other
IT,Piazza Attilio Muggia,male,"other; culture, science, arts; other; culture, science, arts"
IT,Piazza Attilio Omodei Zorini,male,other
IT,Piazza Attilio Pecile,male,"culture, science, arts"
IT,Piazza Augusto,male,politics and government; military
IT,Piazza Augusto Albini,male,"politics and government; military; culture, science, arts"
IT,Piazza Augusto Imperatore,male,politics and government; military
IT,Piazza Augusto Lorenzini,male,politics and government
IT,Piazza Augusto Righi,male,"culture, science, arts; culture, science, arts; politics and government; other; culture, science, arts"
IT,Piazza Azolino Hazon,male,military
IT,Piazza Baldassarre Avanzini,male,"culture, science, arts; culture, science, arts"
IT,Piazza Bartolomeo Gastaldi,male,"culture, science, arts; culture, science, arts; culture, science, arts; other"
IT,Piazza Bartolomeo Romano,male,politics and government
IT,Piazza Beata Vergine del Carmelo,female,other
IT,Piazza Benedetto Brin,male,other; politics and government; politics and government; military
IT,Piazza Benedetto Cairoli,male,politics and government; politics and government
IT,Piazza Beniamino Gigli,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Beniamino Guidetti,male,other
IT,Piazza Benito Jacovitti,male,"culture, science, arts"
IT,Piazza Bernardo Zamagna,male,"religion; culture, science, arts"
IT,Piazza Biagio Pace,male,"culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Borodin,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; other; culture, science, arts"
IT,Piazza Bortolo Belotti,male,"politics and government; culture, science, arts; politics and government; culture, science, arts"
IT,Piazza Brahms,male,"culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Calipso,female,other
IT,Piazza Camillo Corsi,male,politics and government
IT,Piazza Camillo Finocchiaro Aprile,male,politics and government; politics and government
IT,Piazza Camillo Loriedo,male,other
IT,piazza Camillo Re,male,politics and government
IT,Piazza Camillo Re,male,politics and government
IT,Piazza Cardinal Ferrari,male,other
IT,Piazza Carlo Alberto Scotti,male,other
IT,Piazza Carlo Forlanini,male,"other; culture, science, arts; politics and government"
IT,Piazza Carlo Mazzaresi,male,other
IT,Piazza Carlo Vita Finzi,male,other
IT,Piazza Carlomagno,male,politics and government; politics and government
IT,Piazza Caterina Sforza,female,politics and government
IT,Piazza Cavour,male,"politics and government; politics and government; other; culture, science, arts"
IT,Piazza Cesare Baronio,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; religion; religion"
IT,Piazza Cesare Cantù,male,"culture, science, arts; culture, science, arts; politics and government"
IT,Piazza Cesare De Cupis,male,"culture, science, arts; culture, science, arts"
IT,Piazza Cesare Nerazzini,male,politics and government
IT,Piazza Cesario Console,male,other; military
IT,Piazza Charlot,male,other
IT,Piazza Clemente Origo,male,"culture, science, arts; culture, science, arts"
IT,Piazza Clemente Undicesimo,male,religion; religion
IT,Piazza Cola di Rienzo,male,politics and government
IT,Piazza Copernico,male,"culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; other; politics and government; culture, science, arts"
IT,Piazza Damiano Sauli,male,politics and government; military
IT,Piazza Dante,male,"culture, science, arts; culture, science, arts; culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Dante Gallani,male,politics and government
IT,Piazza Dario Bellezza,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza dei Carracci,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza dei Carracci,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza dei Carracci,male,"culture, science, arts; culture, science, arts; culture, science, arts; other; culture, science, arts"
IT,Piazza dei Re di Roma,male,other
IT,Piazza dei Santi Giovanni e Paolo,male,other
IT,Piazza dei Santi Giovanni e Paolo,male,other
IT,Piazza dell'Immacolata,female,other
IT,Piazza della Maddalena,female,other; religion
IT,Piazza della Madonna dei Monti,female,other
IT,Piazza della Madonna di Loreto,female,other
IT,Piazza della Madonna di Pompei,female,other
IT,Piazza della Minerva,female,other
IT,Piazza delle Muse,female,other
IT,Piazza di Caracalla,male,politics and government; politics and government
IT,Piazza di Donna Olimpia,female,politics and government
IT,Piazza di Nostra Signora di Guadalupe,female,other
IT,Piazza di Priscilla,female,other
IT,Piazza di San Calisto,male,religion; religion
IT,Piazza di San Claudio,male,"religion; culture, science, arts; religion"
IT,Piazza di San Clemente,male,religion; religion
IT,Piazza di San Cosimato,male,other
IT,Piazza Di San Eustachio,male,military
IT,Piazza di San Felice da Cantalice,male,religion
IT,Piazza di San Francesco di Paola,male,religion; religion
IT,Piazza di San Gregorio,male,other
IT,Piazza di San Macuto,male,religion
IT,Piazza di San Marcello,male,other
IT,Piazza di San Marco,male,religion
IT,Piazza di San Martino ai Monti,male,religion; religion; military
IT,Piazza di San Pancrazio,male,other
IT,Piazza di San Pantaleo,male,other
IT,Piazza di San Pietro in Vincoli,male,religion; other
IT,Piazza di San Silvestro,male,religion
IT,Piazza di San Simone,male,religion
IT,Piazza di Sant'Alessio,male,religion
IT,Piazza di Sant'Anselmo,male,"culture, science, arts; religion; religion; religion; culture, science, arts"
IT,Piazza di Sant'Apollinare,male,religion
IT,Piazza di Sant'Apollonia,female,other
IT,Piazza di Sant'Egidio,male,other
IT,Piazza di Sant'Eurosia,female,other
IT,Piazza di Sant'Eustachio,male,military
IT,Piazza di Sant'Ignazio,male,military; religion; religion
IT,Piazza di Sant'Onofrio,male,religion
IT,Piazza di Santa Balbina,female,other
IT,Piazza di Santa Cecilia,female,"culture, science, arts"
IT,Piazza di Santa Chiara,female,religion
IT,Piazza di Santa Costanza,male,other
IT,Piazza di Santa Francesca Romana,female,religion
IT,Piazza di Santa Maria Ausiliatrice,female,other
IT,Piazza di Santa Maria Consolatrice,female,other
IT,Piazza di Santa Maria del Soccorso,female,other
IT,Piazza di Santa Maria in trastevere,female,other
IT,Piazza di Santa Maria in Trastevere,female,other
IT,Piazza di Santa Maria Liberatrice,female,other
IT,Piazza di Santa Monica,female,other
IT,Piazza di Santa Rufina,female,other
IT,Piazza Domenico Gnoli,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Domenico Quaranta,male,military; politics and government
IT,Piazza Don Gustavo Cece,male,other
IT,Piazza Duca di Genova,male,military
IT,Piazza Edoardo Masdea,male,politics and government; other
IT,Piazza Edoardo Persico,male,"culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Elio Callistio,male,other
IT,Piazza Elio Rufino,male,other
IT,Piazza Emanuele Cutinelli Rendina,male,military
IT,Piazza Ener Bettica,male,military
IT,Piazza Ennio,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Enrico Baroni,male,military
IT,Piazza Enrico Coleman,male,"culture, science, arts"
IT,Piazza Enrico Cosenz,male,politics and government; military
IT,Piazza Enrico Fermi,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Enrico Martini,male,military; politics and government; politics and government
IT,Piazza Enrico Millo,male,politics and government; military
IT,Piazza Enrico Sienkiewicz,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Erasmo Piaggio,male,other; other; other; politics and government
IT,Piazza Eschilo,male,"culture, science, arts; military; culture, science, arts"
IT,Piazza Ettore Casati,male,politics and government; politics and government
IT,Piazza Ettore Viola,male,politics and government
IT,Piazza Euclide,male,"culture, science, arts; culture, science, arts"
IT,Piazza Eugenio Biffi,male,religion
IT,Piazza Eugenio Montale,male,"culture, science, arts; culture, science, arts; culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Fabio Sabatini,male,other
IT,Piazza Fabrizio De Andrè,male,"culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Fabrizio Napolitani,male,other
IT,Piazza Federico Marcello Lante,male,religion; religion
IT,Piazza Federico Pedrocchi,male,"culture, science, arts"
IT,Piazza Federico Sacco,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Fernando de Lucia,male,"culture, science, arts; culture, science, arts"
IT,Piazza Filippo Andrea Doria Pamphili,male,politics and government
IT,Piazza Filippo Carli,male,"culture, science, arts; culture, science, arts"
IT,Piazza Fiorenzo Fiorentini,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Flavio Biondo,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Francesco Borgongini Duca,male,religion; religion
IT,Piazza Francesco Caraffa,male,other
IT,Piazza Francesco Conteduca,male,other
IT,Piazza Francesco Cucchi,male,politics and government
IT,Piazza Francesco Cupani,male,"culture, science, arts"
IT,Piazza Francesco Morosini,male,politics and government
IT,Piazza Francesco Vannetti Donnini,male,other
IT,Piazza Francesco Vivona,male,"culture, science, arts"
IT,Piazza Francesco Zambeccari,male,"culture, science, arts"
IT,Piazza Gaetano Mosca,male,"politics and government; politics and government; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Galeno,male,"culture, science, arts; other; culture, science, arts; culture, science, arts; other"
IT,Piazza Gandhi,male,"politics and government; other; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government; culture, science, arts; politics and government; politics and government; politics and government; culture, science, arts"
IT,Piazza Gaspare Ambrosini,male,"politics and government; politics and government; politics and government; culture, science, arts"
IT,Piazza Gentile da Fabriano,male,"culture, science, arts; culture, science, arts"
IT,Piazza Geremia Bonomelli,male,religion
IT,Piazza Gerolamo Gaslini,male,other; politics and government
IT,Piazza Gian Domenico Pisapia,male,politics and government
IT,Piazza Gian Lorenzo Bernini,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; other; culture, science, arts"
IT,Piazza Giancarlo Vallauri,male,"other; culture, science, arts; military"
IT,Piazza Gianni Rodari,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Giggi Pizzirani,male,"culture, science, arts"
IT,Piazza Gino Pallotta,male,"culture, science, arts"
IT,Piazza Giovanni Agnelli,male,other; other; other; other; politics and government
IT,Piazza Giovanni Battista Bottero,male,"politics and government; culture, science, arts; other"
IT,Piazza Giovanni da Lucca,male,other
IT,Piazza Giovanni da Triora,male,religion; religion
IT,Piazza Giovanni da Verazzano,male,"culture, science, arts"
IT,Piazza Giovanni da Verrazzano,male,"culture, science, arts"
IT,Piazza Giovanni dalle Bande Nere,male,military
IT,Piazza Giovanni Omiccioli,male,"culture, science, arts"
IT,Piazza Giovanni Randaccio,male,military
IT,Piazza Giovanni Segantini,male,"culture, science, arts"
IT,Piazza Giovanni Winckelmann,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Giovenale,male,"culture, science, arts; culture, science, arts"
IT,Piazza Girolamo Fabrizio,male,"other; culture, science, arts; other"
IT,Piazza Giuditta Tavani Arquati,female,other
IT,Piazza Giuliano della Rovere,male,religion
IT,Piazza Giulietta Masina,female,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Giunone Regina,female,other
IT,Piazza Giuseppe Cardinali,male,"culture, science, arts; politics and government"
IT,Piazza Giuseppe Frua,male,other
IT,Piazza Giuseppe Gioachino Belli,male,"culture, science, arts; culture, science, arts"
IT,Piazza Giuseppe Gola,male,"culture, science, arts"
IT,Piazza Giuseppe Mazzini,male,"politics and government; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Giuseppe Primoli,male,"culture, science, arts"
IT,Piazza Giuseppe Raggio,male,"culture, science, arts"
IT,Piazza Giuseppe Sapeto,male,"culture, science, arts; religion; politics and government; politics and government"
IT,Piazza Giuseppe Verdi,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; politics and government"
IT,Piazza Gregorio Ronca,male,"military; culture, science, arts; culture, science, arts"
IT,Piazza Guglielmo Ceroni,male,other
IT,Piazza Guglielmo Marconi,male,"culture, science, arts; other; politics and government; other; culture, science, arts; culture, science, arts"
IT,Piazza Guido Crepax,male,"culture, science, arts; culture, science, arts"
IT,Piazza Guido Gozzano,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Guido Piovene,male,"culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Gulio Cesare,male,"politics and government; culture, science, arts; politics and government; culture, science, arts; culture, science, arts; religion; politics and government; military; politics and government; military; culture, science, arts"
IT,Piazza Ilia Peikov,male,"culture, science, arts"
IT,Piazza Ippolito Nievo,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Irnerio,male,politics and government
IT,Piazza Iside,female,other
IT,Piazza Jan Palach,male,"culture, science, arts"
IT,Piazza John Kennedy,male,"politics and government; military; culture, science, arts; politics and government; culture, science, arts"
IT,Piazza Josè De San Martin,male,military; politics and government
IT,Piazza Lapo Gianni,male,"culture, science, arts; culture, science, arts"
IT,Piazza Lauro de Bosis,male,"culture, science, arts; culture, science, arts; culture, science, arts; military"
IT,Piazza Lazzaro Papi,male,"culture, science, arts; culture, science, arts; military; culture, science, arts"
IT,Piazza Leonardo Sciascia,male,"politics and government; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Lino Ferriani,male,"politics and government; culture, science, arts"
IT,Piazza Lodovico Cerva,male,other
IT,Piazza Lorenzo Biancheri,male,religion
IT,Piazza Lorenzo Lotto,male,"culture, science, arts; other"
IT,Piazza Lorenzo Nottolini,male,"culture, science, arts; other"
IT,Piazza Lotario,male,politics and government
IT,Piazza Luigi Diodati,male,other
IT,Piazza Luigi Porro Lambertenghi,male,other; politics and government
IT,Piazza Madonna del Cenacolo,female,other
IT,Piazza Madonna della Salette,female,other
IT,Piazza Madre Maria Teresa Spinelli,female,other
IT,Piazza Manfredi Azzarita,male,military; politics and government
IT,Piazza Manfredo Fanti,male,politics and government; military
IT,Piazza Marco Aurelio,male,"politics and government; culture, science, arts; culture, science, arts"
IT,Piazza Marco da Tomba,male,other
IT,Piazza Marco Vipsanio Agrippa,male,"culture, science, arts; culture, science, arts; politics and government; military"
IT,Piazza Marianna Benti Bulgarelli,female,"culture, science, arts; culture, science, arts"
IT,Piazza Mariano Armellini,male,"culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Mario Uggeri,male,"culture, science, arts; culture, science, arts"
IT,Piazza Mario Vaccarella,male,other
IT,Piazza Martin Lutero,male,"culture, science, arts; religion; culture, science, arts; religion; other; culture, science, arts; culture, science, arts; religion; religion; culture, science, arts; religion; culture, science, arts"
IT,Piazza Mattei,male,other
IT,Piazza Melozzo da Forlì,male,"culture, science, arts; culture, science, arts"
IT,Piazza Menenio Agrippa,male,politics and government; military
IT,Piazza Michele da Carbonara,male,other
IT,Piazza Michele Sanmicheli,male,"culture, science, arts; culture, science, arts"
IT,Piazza Nicola Cavalieri,male,other
IT,Piazza Nicola Longobardi,male,other
IT,Piazza Nicola Maria Nicolai,male,"religion; culture, science, arts; culture, science, arts"
IT,Piazza Nicoloso Da Recco,male,"culture, science, arts"
IT,Piazza Oderico da Pordenone,male,other
IT,Piazza Orazio Giustiniani,male,"culture, science, arts; religion"
IT,Piazza Orazio Marucchi,male,"culture, science, arts; culture, science, arts"
IT,Piazza Oreste Tommasini,male,"culture, science, arts; politics and government"
IT,Piazza Otello Boccherini,male,military
IT,Piazza Ottaviano Vimercati,male,politics and government
IT,Piazza Pantero Pantera,male,"culture, science, arts; other"
IT,Piazza Paolo Carcano,male,politics and government
IT,Piazza Paolo Diacono,male,"culture, science, arts; culture, science, arts; religion; culture, science, arts"
IT,Piazza Paolo Rossi,male,other; politics and government
IT,Piazza Pasquale Paoli,male,politics and government; military
IT,Piazza Perin del Vaga,male,"culture, science, arts"
IT,Piazza Pier Carlo Talenti,male,other
IT,Piazza Piero Dodi,male,other
IT,Piazza Piero Puricelli,male,other; politics and government; other
IT,Piazza Pietro d'Illiria,male,other
IT,Piazza Pietro Merolli,male,other
IT,Piazza Pietro Thouar,male,"culture, science, arts"
IT,Piazza Pio Nono,male,religion; politics and government
IT,Piazza Pio Pecchiai,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Pio Undicesimo,male,"religion; culture, science, arts; other"
IT,Piazza Pio XII,male,religion
IT,Piazza Pitagora,male,"culture, science, arts; culture, science, arts; politics and government; culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Quinto Cecilio,male,military
IT,Piazza Quinto Curzio,male,other
IT,Piazza Raffaele Camastra,male,other
IT,Piazza Raffaele Casimiri,male,"culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Regina Margherita,female,"culture, science, arts"
IT,Piazza Regina Pacis,female,other
IT,Piazza Renato Villoresi,male,military; politics and government
IT,Piazza Riccardo Balsamo Crivelli,male,"culture, science, arts"
IT,Piazza Riccardo Moizo,male,politics and government
IT,Piazza Roberto Malatesta,male,military
IT,Piazza Roberto Rendina,male,other
IT,Piazza Rosolino Pilo,male,politics and government
IT,Piazza Ruggero di Sicilia,male,military
IT,Piazza Sallustio,male,"culture, science, arts; culture, science, arts; culture, science, arts; politics and government; military"
IT,Piazza Salvatore Galgano,male,politics and government
IT,Piazza Salvatore Viale,male,"culture, science, arts; culture, science, arts"
IT,Piazza San Bernardo,male,religion
IT,Piazza San Domenico Savio,male,other
IT,Piazza San Francesco d'Assisi,male,"culture, science, arts; religion; religion; culture, science, arts"
IT,Piazza San Gaspare del Bufalo,male,religion
IT,Piazza San Giovanni Battista De La Salle,male,"religion; religion; culture, science, arts; culture, science, arts"
IT,Piazza San Giovanni Bosco,male,religion
IT,Piazza San Giovanni di Dio,male,"other; military; culture, science, arts; other"
IT,Piazza San Ignazio,male,military; religion; religion
IT,Piazza San Isidoro,male,"culture, science, arts; culture, science, arts; culture, science, arts; culture, science, arts; religion; culture, science, arts"
IT,Piazza San Leonardo da Porto Maurizio,male,religion
IT,Piazza San Pier Damiani,male,"politics and government; religion; culture, science, arts"
IT,Piazza San Saturnino,male,religion
IT,Piazza San Vincenzo Pallotti,male,religion; religion
IT,Piazza San Zaccaria Papa,male,"religion; religion; culture, science, arts"
IT,Piazza Sandro Ciotti,male,"culture, science, arts; culture, science, arts; culture, science, arts"
IT,Piazza Santa Emerenziana,female,other
IT,Piazza Santa Maria della Pietà,female,other
IT,Piazza Santa Maria delle Grazie,female,other
IT,Piazza Santa Maria Josefa del Cuore di Gesù,female,religion
IT,Piazza Santa Prisca,female,other
IT,Piazza Sante Bargellini,male,other
IT,Piazza Sante de Sanctis,male,"other; culture, science, arts; culture, science, arts"
IT,Piazza Scanderbeg,male,politics and government
IT,Piazza Scipione Africano,male,politics and government; military
IT,Piazza Scipione Ammirato,male,"culture, science, arts"
IT,Piazza Sempronio Asellio,male,"culture, science, arts; military"
IT,Piazza Sergio Corazzini,male,"culture, science, arts; culture, science, arts"
IT,Piazza Sidney Sonnino,male,politics and government; politics and government
IT,Piazza Silvio d'Amico,male,"culture, science, arts"
